Year,Day           Jan      Feb      Mar      Apr      May      Jun      Jul      Aug      Sep      Oct      Nov      Dec
2013, 23        74.123   74.179   74.354   74.486   74.620   74.846   74.825   74.566   74.391   74.363   74.283   74.254
2013, 24        74.145   74.204   74.305   74.537   74.594   74.867   74.792   74.570   74.398   74.375   74.224   74.260
2013, 25        74.131   74.206   74.234   74.576   74.596*  74.868   74.745   74.581   74.386   74.349   74.263   74.265
2013, 26        74.137   74.155   74.279   74.546   74.639   74.867*  74.732   74.613   74.340   74.468   74.258   74.326
2013, 27        74.130   74.122   74.323   74.518   74.664   74.839   74.733   74.586   74.325   74.386   74.219   74.348
2013, 28        74.116   74.229   74.327   74.513   74.638   74.801   74.768   74.559   74.334   74.315   74.227   74.372
2013, 29        74.109            74.333   74.536   74.685   74.845   74.781   74.540   74.350   74.277   74.177   74.342
2013, 30        74.202            74.327   74.542   74.701   74.828   74.765   74.571   74.344   74.275   74.192   74.348
2013, 31        74.445            74.326            74.712            74.742   74.536            74.318            74.360
2014,  1        74.304   74.255   74.172   74.196   74.740   74.786   74.778   74.636   74.480   74.184   74.050   74.156
2014,  2        74.112   74.281   74.177   74.320   74.819   74.797   74.767   74.619   74.500   74.209   74.092   73.999
2014,  3        74.221   74.263   74.173   74.275   74.786   74.810   74.729   74.616   74.512   74.231   74.144   74.186
2014,  4        74.325   74.253   74.156   74.224   74.840   74.846   74.727   74.635   74.492   74.334   74.154   74.132
2014,  5        74.271   74.208   74.129   74.480   74.781   74.814   74.766   74.636   74.495   74.335   74.233   74.079
2014,  6        74.396   74.266   74.107   74.396   74.752   74.812   74.784   74.618   74.490   74.274   74.109   74.080
2014,  7        74.503   74.302   74.111   74.340   74.741   74.824   74.782   74.604   74.454   74.288   74.101   74.029
2014,  8        74.412   74.284   74.120   74.427   74.708   74.785   74.773   74.604   74.435   74.376   74.133   74.031
2014,  9        74.370   74.236   74.122   74.484   74.715   74.763   74.817   74.599   74.442   74.359   74.176   74.054
2014, 10        74.336   74.234   74.110   74.539   74.800   74.735   74.759   74.585   74.430   74.287   74.125   74.008
2014, 11        74.319   74.228   74.121   74.526   74.795   74.728   74.738   74.557   74.528   74.254   74.118   74.079
2014, 12        74.383   74.199   74.047   74.513   74.732   74.789   74.718   74.577   74.402   74.224   74.230*  74.113
2014, 13        74.332   74.182   74.128   74.523   74.684   74.819   74.756   74.670   74.398   74.212   74.164   74.125
2014, 14        74.348   74.216   74.116   74.608   74.755   74.875   74.713   74.640   74.381   74.220   74.129   74.134
2014, 15        74.357   74.195   74.164   74.664   74.778   74.821   74.699   74.619   74.404   74.197   74.141   74.115*
2014, 16        74.345   74.197   74.135   74.655   74.836   74.789   74.740   74.679   74.401   74.201   74.136   74.072
2014, 17        74.360   74.156   74.104   74.643   74.878   74.811   74.722   74.621   74.403   74.258   74.108   74.184
2014, 18        74.391   74.142   74.081   74.665   74.853   74.836   74.713   74.583   74.320   74.245   74.414   74.190
2014, 19        74.441   74.143   74.085   74.664   74.860   74.800   74.669   74.547   74.294   74.207   74.247   74.148
2014, 20        74.371   74.133   74.199   74.621   74.858   74.787   74.668   74.530   74.399   74.194   74.265   74.130
2014, 21        74.337   74.129   74.178   74.634   74.828   74.796   74.669   74.535   74.395   74.126   74.138   74.126
2014, 22        74.343   74.200   74.149*  74.660   74.834   74.784   74.665   74.510   74.356   74.078   74.198   74.085
2014, 23        74.342   74.195   74.160   74.664   74.849   74.753   74.667   74.502   74.342   74.076   74.119   74.090
2014, 24        74.371   74.212   74.181   74.664   74.851   74.782   74.624   74.513   74.311   74.178   74.170   74.137
2014, 25        74.385   74.199   74.178   74.603   74.864   74.770   74.653   74.517   74.311   74.207   74.293   74.393
2014, 26        74.326   74.221   74.209   74.664   74.876   74.769   74.646   74.539   74.308   74.226   74.093   74.259
2014, 27        74.363   74.221   74.173   74.647   74.841   74.762   74.636   74.539   74.306   74.173   74.083   74.220
2014, 28        74.372   74.189   74.208   74.607   74.739   74.742   74.576   74.502   74.307   74.162   74.122   74.271
2014, 29        74.369            74.140   74.572   74.783   74.748   74.626   74.484   74.290   74.231   74.111   74.215*
2014, 30        74.312            74.123   74.625   74.805   74.760   74.635   74.496   74.200   74.182   74.189   74.201
2014, 31        74.308            74.201            74.785            74.656   74.533            74.098            74.268
2015,  1        74.425   74.121   74.010*  74.150   74.459   74.468   74.887   74.803   74.579   74.201   74.284   74.009
2015,  2        74.286   74.071   74.052*  74.157   74.495   74.553   74.895   74.791   74.573   74.146   74.238   74.087
2015,  3        74.161   74.176   73.997   74.193   74.488   74.577   74.889   74.806   74.543   74.089   74.227   74.112
2015,  4        74.295   74.156   74.040   74.235   74.489   74.591   74.854   74.839   74.467   74.214   74.175   74.154
2015,  5        74.353   74.145   74.026   74.282   74.477   74.617   74.867   74.866   74.496   74.263   74.198   74.141
2015,  6        74.329   74.172   74.015*  74.197   74.476   74.557   74.838   74.825   74.530   74.263   74.286   74.138
2015,  7        74.317   74.109   74.013*  74.167   74.481   74.593   74.863   74.789   74.554   74.265   74.242   74.108
2015,  8        74.406   74.038   74.011   74.133   74.474   74.688   74.848   74.738   74.517   74.206   74.222   74.083
2015,  9        74.453   74.063   74.004   74.196   74.488   74.660   74.847   74.718   74.536   74.237   74.209   74.092
2015, 10        74.447   74.098   73.986   74.409   74.483   74.684   74.876   74.708   74.472   74.293   74.142   74.121
2015, 11        74.357   74.086   74.018   74.410   74.434   74.729   74.876   74.746   74.468   74.413   74.175   74.152
2015, 12        74.292   74.114   73.978   74.346   74.576   74.679*  74.859   74.721   74.402   74.334   74.225   74.097
2015, 13        74.227*  74.105   73.930   74.344   74.546   74.709   74.821   74.725   74.501   74.352   74.420   74.018
2015, 14        74.244   74.096   73.962   74.377   74.539   74.683   74.822   74.742   74.543   74.345   74.243   74.055
2015, 15        74.281   74.111   74.019   74.359   74.508   74.716   74.739   74.724   74.541   74.364   74.236   74.167
2015, 16        74.287   74.095   73.996   74.346   74.531   74.747   74.772   74.717   74.521   74.318   74.161   74.066
2015, 17        74.238   74.067   74.039*  74.396   74.530   74.730   74.775   74.714   74.506   74.283   74.097   74.130
2015, 18        74.302   74.058   74.034   74.380   74.531   74.758   74.814   74.693   74.487   74.241   74.146   74.150
2015, 19        74.307   74.100   74.030   74.312   74.612   74.728   74.831   74.675   74.506   74.292   74.188   74.268
2015, 20        74.271   74.099   74.001   74.347   74.610   74.730   74.833   74.719   74.444   74.311   74.253   74.191
2015, 21        74.237   74.040   74.054   74.479   74.607   74.753   74.842   74.735   74.413   74.180   74.132   74.204
2015, 22        74.246   74.061   74.063   74.488   74.561   74.765   74.832   74.683   74.424   74.273   74.254   74.164
2015, 23        74.277   74.079   74.071   74.541   74.585   74.843   74.838   74.648   74.416   74.179   74.128   74.131
2015, 24        74.257   74.055   74.075   74.508   74.603   74.845   74.820   74.683   74.347   74.206   74.129   74.238
2015, 25        74.228   74.066   74.074   74.484   74.547   74.815   74.802   74.677   74.289   74.270   74.102   74.184
2015, 26        74.145   74.015   74.124   74.470   74.573   74.812   74.801   74.662   74.283   74.169   74.178   74.124
2015, 27        74.151   74.037*  74.125   74.473   74.579   74.777   74.794   74.639   74.347   74.143   74.188   74.150
2015, 28        74.194   74.036   74.124   74.486   74.588   74.751   74.786   74.629*  74.371   74.132   74.086   74.070
2015, 29        74.182            74.160   74.491   74.545   74.839   74.778   74.623   74.341   74.361   74.077   74.042
2015, 30        74.211            74.216   74.433   74.585   74.825   74.802   74.598   74.212   74.281   74.040   74.195
2015, 31        74.170            74.149            74.448            74.799   74.600            74.213            74.294
2016,  1        74.342   74.495   74.453   74.761   74.651   74.625   74.674   74.481   74.417   74.133   74.162   74.263
2016,  2        74.355   74.390   74.502   74.783   74.675   74.657   74.696   74.479   74.375   74.199   74.177   74.254
2016,  3        74.352   74.446   74.453   74.749   74.678   74.669   74.698   74.504   74.367   74.193   74.173   74.168
2016,  4        74.207   74.535   74.440   74.622   74.662   74.648   74.675   74.520   74.371   74.175   74.175   74.108
2016,  5        74.283   74.480   74.446   74.724   74.646   74.665   74.666   74.540   74.371   74.189   74.220   74.146
2016,  6        74.339   74.546   74.468   74.710   74.651   74.758   74.657   74.530   74.366   74.218   74.158   74.092
2016,  7        74.277   74.458   74.496   74.754   74.684   74.732   74.644   74.513   74.364   74.197   74.178   74.187
2016,  8        74.232   74.316   74.479   74.841   74.703   74.728   74.573   74.515   74.397   74.247   74.188   74.240
2016,  9        74.301   74.359   74.528   74.755   74.717   74.723   74.627   74.493   74.401   74.189   74.146   74.155
2016, 10        74.346   74.481   74.552   74.762   74.700   74.716   74.605   74.514   74.385   74.165   74.269   74.130
2016, 11        74.476   74.531   74.603   74.774   74.670   74.708   74.608   74.504   74.447   74.181   74.188   74.120
2016, 12        74.410   74.590   74.642   74.810   74.661   74.708   74.607   74.509   74.406   74.202   74.228   74.196
2016, 13        74.412   74.516   74.578   74.737   74.719   74.707   74.638   74.456   74.403   74.224   74.262   74.202
2016, 14        74.382   74.495   74.551   74.717   74.725   74.711   74.668   74.542   74.367   74.152   74.191   74.280
2016, 15        74.266   74.490   74.589   74.692   74.776   74.693   74.656   74.502   74.320   74.165   74.121   74.192
2016, 16        74.373   74.506   74.560   74.673   74.753   74.644   74.624   74.529   74.315   74.216   74.128   74.115
2016, 17        74.392   74.501   74.635   74.704   74.704   74.656   74.620   74.538   74.369   74.126   74.121   74.120
2016, 18        74.459   74.452   74.638   74.695   74.655   74.666   74.682   74.530   74.371   74.206   74.093   74.165
2016, 19        74.456   74.431   74.623   74.689   74.669   74.677   74.609   74.514   74.342   74.179   74.134   74.140
2016, 20        74.423   74.495   74.597   74.686   74.668   74.699   74.606   74.512   74.353   74.111   74.206   74.227
2016, 21        74.405   74.436   74.636   74.688   74.660   74.703   74.625   74.572   74.335   74.097   74.280   74.232
2016, 22        74.402   74.405   74.619   74.707   74.663   74.683   74.653   74.509   74.311   74.185   74.175   74.169
2016, 23        74.314   74.382   74.541   74.682   74.660   74.664   74.597   74.516   74.241   74.286   74.106   74.226
2016, 24        74.401   74.333   74.404   74.702   74.666   74.653   74.560   74.503   74.245   74.261   74.047   74.180
2016, 25        74.411   74.471   74.579   74.670   74.668   74.653   74.610   74.522   74.236   74.205   74.080   74.069
2016, 26        74.543   74.500   74.569   74.601   74.619   74.647   74.625   74.504   74.241   74.162   74.103   74.089
2016, 27        74.483   74.550   74.565   74.712   74.646   74.688   74.610   74.461   74.265   74.098   74.102   74.274
2016, 28        74.484   74.478   74.623   74.676   74.652   74.671   74.572   74.479   74.176   74.204   74.046   74.178
2016, 29        74.478   74.591   74.632   74.654   74.664   74.669   74.521   74.450   74.096   74.214   74.075   74.194
2016, 30        74.441            74.648   74.669   74.704   74.667   74.486   74.468   74.103   74.152   74.064   74.224
2016, 31        74.436            74.684            74.692            74.477   74.481            74.147            74.238
2017,  1        74.268   74.462   74.647   74.698   75.049   75.460   75.315   75.036   74.683   74.467   74.468   74.422
2017,  2        74.180   74.513   74.738   74.755   75.288   75.417   75.330   75.035   74.658   74.446   74.479   74.389
2017,  3        74.155   74.540   74.627   74.698   75.358   75.398   75.326   75.014   74.698   74.459   74.503   74.372
2017,  4        74.398   74.545   74.593   74.768   75.296   75.365   75.289   75.035   74.743   74.515   74.396   74.350
2017,  5        74.437   74.548   74.569   74.832   75.271   75.355   75.262   75.139   74.737   74.479   74.488   74.450
2017,  6        74.307   74.439   74.566   74.789   75.420   75.299   75.272   75.072   74.695   74.440   74.524   74.573
